PatientID,DynamicSliceZ,Pcd_Sens,Pnd,Pfa,Accuracy,FOM,ProcessingTime,NumClusters
BRATS_200.nii.gz,79,0.32780847145488,0.67219152854512,0.532710280373832,0.989616529504465,0.602809429168701,1.077402375,4
BRATS_201.nii.gz,62,0.327731092436975,0.672268907563025,3.29100529100529,0.9726496922216,0.18625183403492,1.4737755,4
BRATS_202.nii.gz,85,0.450726978998384,0.549273021001615,0.487012987012987,0.990108197065724,0.723055720329285,0.786602,4
BRATS_203.nii.gz,71,0.295409181636727,0.704590818363273,0.76555023923445,0.988219643263491,0.534884870052338,0.711865958333333,4
BRATS_204.nii.gz,73,0.26797385620915,0.73202614379085,4.09571788413098,0.965645847560015,0.123359873890877,0.850120083333333,4
BRATS_205.nii.gz,92,0.251968503937008,0.748031496062992,0.504792332268371,0.992258628221931,0.583510398864746,0.706953833333333,4
BRATS_206.nii.gz,81,0.0727023319615912,0.927297668038409,1.21571428571429,0.973048819231177,0.101497083902359,0.949970416666667,4
BRATS_207.nii.gz,77,0.109615384615385,0.890384615384615,2.42355371900826,0.971286659529284,0.118969909846783,1.09244820833333,4
BRATS_208.nii.gz,64,0.194871794871795,0.805128205128205,3.99127906976744,0.970499772671633,0.0820024088025093,0.712156958333333,4
BRATS_209.nii.gz,71,0.548648648648649,0.451351351351351,0.470198675496689,0.994600922560805,0.721347510814667,1.12672329166667,4
BRATS_210.nii.gz,64,0.0242424242424242,0.975757575757576,3.58282208588957,0.973920957748451,0.0333556272089481,0.738902958333333,4
BRATS_211.nii.gz,19,NaN,NaN,Inf,0.995138888888889,0,1.06392320833333,4
BRATS_212.nii.gz,17,NaN,NaN,Inf,0.995677083333333,0,0.875616791666667,4
BRATS_213.nii.gz,90,0.710106382978723,0.289893617021277,0.139931740614334,0.997379317574296,0.927805721759796,0.778796333333333,4
BRATS_214.nii.gz,54,0,1,1.72704081632653,0.981261065437271,0.00570438429713249,1.33277404166667,4
BRATS_215.nii.gz,54,0,1,1.27272727272727,0.978907403501371,0.0104143377393484,0.720231375,4
BRATS_216.nii.gz,23,NaN,NaN,Inf,0.993072916666667,0,0.836869458333333,4
BRATS_217.nii.gz,102,0.259023354564756,0.740976645435244,0.816753926701571,0.988430301757334,0.575162529945374,0.701471125,4
BRATS_218.nii.gz,91,0.367816091954023,0.632183908045977,6.06498194945848,0.96681396608038,0.123153038322926,0.794608583333333,4
BRATS_219.nii.gz,78,0.173684210526316,0.826315789473684,3.59826589595376,0.972725682295311,0.194322392344475,0.730480708333333,4
BRATS_220.nii.gz,54,0.127536231884058,0.872463768115942,0.582278481012658,0.991515639213491,0.306458085775375,0.720379875,4
BRATS_221.nii.gz,54,0,1,3.01923076923077,0.981739069653654,0.00258793821558356,1.11993641666667,4
BRATS_222.nii.gz,97,0.232456140350877,0.767543859649123,4.9609756097561,0.958193041526375,0.107286870479584,0.9222835,4
BRATS_223.nii.gz,98,0.107178968655207,0.892821031344793,1.23160173160173,0.964164760536908,0.143253266811371,0.983746375,4
